"row_id","query","mapping","targets_per_query","is_multi_target","entity","predefined_type","contains_npk","contains_precast","contains_insitu","contains_ortbeton","contains_fertigteil"
"10013","IfcWall POLYGONAL Beton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10014","IfcWall POLYGONAL Beton C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
"10015","IfcWall POLYGONAL Beton C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","False","True","False","False","False"
"10016","IfcWall POLYGONAL Beton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10017","IfcWall POLYGONAL Beton C35/45 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10018","IfcWall POLYGONAL Beton C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","False","True","False","False","False"
"10019","IfcWall POLYGONAL Beton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10020","IfcWall POLYGONAL Beton C40/50 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10021","IfcWall POLYGONAL Beton C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","False","True","False","False","False"
"10022","IfcWall POLYGONAL Beton NPK D","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10023","IfcWall POLYGONAL Beton NPK D C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","True","True","False","False","False"
"10024","IfcWall POLYGONAL Beton NPK D C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","True","True","False","False","False"
"10025","IfcWall POLYGONAL Beton NPK E","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10026","IfcWall POLYGONAL Beton NPK E C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","True","False"
"10027","IfcWall POLYGONAL Beton NPK E C25/30 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","True","False","False","False","True"
"10028","IfcWall POLYGONAL Beton NPK F","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10029","IfcWall POLYGONAL Beton NPK F C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","True","True","False","False","False"
"10030","IfcWall POLYGONAL Beton NPK F C25/30 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","True","False","False"
"10031","IfcWall POLYGONAL Beton NPK F C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","True","False","False"
"10032","IfcWall POLYGONAL Beton NPK F C40/50 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","True","False"
"10033","IfcWall POLYGONAL Beton NPK F C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","True","True","False","False","False"
"10034","IfcWall POLYGONAL Beton NPK G","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10035","IfcWall POLYGONAL Beton NPK G C35/45 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","True","False"
"10036","IfcWall POLYGONAL Mauerwerk","Backstein | Kalksandstein | Betonziegel","3","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10037","IfcWall POLYGONAL Naturstein","Natursteinplatte geschnitten | Hartsandsteinplatte | Kalksteinplatte | Kunststeinplatte zementgebunden","4","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10038","IfcWall POLYGONAL Stahlbeton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10039","IfcWall POLYGONAL Stahlbeton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","False","False","False","True"
"10040","IfcWall POLYGONAL Stahlbeton INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
"10041","IfcWall POLYGONAL Stahlbeton Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10042","IfcWall POLYGONAL Stahlbeton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","True","False","False","False"
"10043","IfcWall POLYGONAL Stahlbeton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10044","IfcWall POLYGONAL Stahlbeton C20/25 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","False","False","False","False","True"
"10045","IfcWall POLYGONAL Stahlbeton C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10046","IfcWall POLYGONAL Stahlbeton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10047","IfcWall POLYGONAL Stahlbeton C25/30 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","False","False","False","False","True"
"10048","IfcWall POLYGONAL Stahlbeton C25/30 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
"10049","IfcWall POLYGONAL Stahlbeton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10050","IfcWall POLYGONAL Stahlbeton C30/37 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","False","False","False","False","True"
"10051","IfcWall POLYGONAL Stahlbeton C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
"10052","IfcWall POLYGONAL Stahlbeton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10053","IfcWall POLYGONAL Stahlbeton C35/45 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","False","False","False","False","True"
"10054","IfcWall POLYGONAL Stahlbeton C35/45 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
"10055","IfcWall POLYGONAL Stahlbeton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10056","IfcWall POLYGONAL Stahlbeton C40/50 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
"10057","IfcWall POLYGONAL Stahlbeton C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","False","True","False","False","False"
"10058","IfcWall POLYGONAL Stahlbeton NPK D","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10059","IfcWall POLYGONAL Stahlbeton NPK D C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","True","False","False"
"10060","IfcWall POLYGONAL Stahlbeton NPK D C35/45 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","True","False","False"
"10061","IfcWall POLYGONAL Stahlbeton NPK E","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10062","IfcWall POLYGONAL Stahlbeton NPK E C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","True","False"
"10063","IfcWall POLYGONAL Stahlbeton NPK E C35/45 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","True","False","False","False","True"
"10064","IfcWall POLYGONAL Stahlbeton NPK E C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","POLYGONAL","True","True","False","False","False"
"10065","IfcWall POLYGONAL Stahlbeton NPK F","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10066","IfcWall POLYGONAL Stahlbeton NPK F C25/30 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","True","False","False","False","True"
"10067","IfcWall POLYGONAL Stahlbeton NPK F C30/37 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","True","False","False","False","True"
"10068","IfcWall POLYGONAL Stahlbeton NPK F C40/50 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","True","False","False"
"10069","IfcWall POLYGONAL Stahlbeton NPK G","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","False","False","False"
"10070","IfcWall POLYGONAL Stahlbeton NPK G C20/25 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","True","False","False","False","True"
"10071","IfcWall POLYGONAL Stahlbeton NPK G C25/30 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","True","False","True","False","False"
"10072","IfcWall RETAININGWALL","Baugrubensicherung Spundwand auskragend | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Spundwand verankert | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Nagelwand","12","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10073","IfcWall RETAININGWALL S235","Stahlblech blank | Stahlprofil blank","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10074","IfcWall RETAININGWALL S355","Stahlblech blank | Stahlprofil blank","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10075","IfcWall RETAININGWALL S460","Stahlblech blank | Stahlprofil blank","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10076","IfcWall RETAININGWALL Beton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10077","IfcWall RETAININGWALL Beton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","RETAININGWALL","False","False","False","False","True"
"10078","IfcWall RETAININGWALL Beton INSITU","Tiefbaubeton","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10079","IfcWall RETAININGWALL Beton Ortbeton","Tiefbaubeton","1","False","IfcWall","RETAININGWALL","False","False","False","True","False"
"10080","IfcWall RETAININGWALL Beton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","RETAININGWALL","False","True","False","False","False"
"10081","IfcWall RETAININGWALL Beton C12/15","Magerbeton","1","False","IfcWall","RETAININGWALL","False","False","False","False","False"
"10082","IfcWall RETAININGWALL Beton C12/15 INSITU","Magerbeton","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10083","IfcWall RETAININGWALL Beton C16/20","Magerbeton","1","False","IfcWall","RETAININGWALL","False","False","False","False","False"
"10084","IfcWall RETAININGWALL Beton C16/20 INSITU","Magerbeton","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10085","IfcWall RETAININGWALL Beton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10086","IfcWall RETAININGWALL Beton C20/25 INSITU","Tiefbaubeton","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10087","IfcWall RETAININGWALL Beton C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","RETAININGWALL","False","True","False","False","False"
"10088","IfcWall RETAININGWALL Beton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10089","IfcWall RETAININGWALL Beton C25/30 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","RETAININGWALL","False","False","False","False","True"
"10090","IfcWall RETAININGWALL Beton C25/30 INSITU","Tiefbaubeton","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10091","IfcWall RETAININGWALL Beton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10092","IfcWall RETAININGWALL Beton C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10093","IfcWall RETAININGWALL Beton C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","RETAININGWALL","False","True","False","False","False"
"10094","IfcWall RETAININGWALL Beton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10095","IfcWall RETAININGWALL Beton C35/45 Ortbeton","Tiefbaubeton","1","False","IfcWall","RETAININGWALL","False","False","False","True","False"
"10096","IfcWall RETAININGWALL Beton C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","RETAININGWALL","False","True","False","False","False"
"10097","IfcWall RETAININGWALL Beton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","RETAININGWALL","False","False","False","False","False"
"10098","IfcWall RETAININGWALL Beton C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","RETAININGWALL","False","False","False","False","True"
"10099","IfcWall RETAININGWALL Beton C40/50 Ortbeton","Tiefbaubeton","1","False","IfcWall","RETAININGWALL","False","False","False","True","False"
"10100","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","False","False","False"
"10101","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst Fertigteil","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","False","False","True"
"10102","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst INSITU","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10103","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst Ortbeton","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","False","True","False"
"10104","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst PRECAST","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","True","False","False","False"
"10105","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst C20/25","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","False","False","False"
"10106","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst C20/25 INSITU","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
"10107","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst C20/25 PRECAST","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","True","False","False","False"
"10108","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst C25/30","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","False","False","False"
"10109","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst C25/30 Fertigteil","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","False","False","True"
"10110","IfcWall RETAININGWALL Beton Bohrpfahlwand gespriesst C25/30 INSITU","Baugrubensicherung Bohrpfahlwand gespriesst","1","False","IfcWall","RETAININGWALL","False","False","True","False","False"
