"row_id","entity","target"
"9276","IfcTrackElement","Stahlprofil blank"
"9277","IfcTrackElement","Stahlblech blank"
"9277","IfcTrackElement","Stahlprofil blank"
"9278","IfcTrackElement","Stahlblech blank"
"9278","IfcTrackElement","Stahlprofil blank"
"9279","IfcTrackElement","Stahlblech blank"
"9279","IfcTrackElement","Stahlprofil blank"
"9280","IfcTrackElement","Stahlblech blank"
"9280","IfcTrackElement","Stahlprofil blank"
"9281","IfcTrackElement","Stahlblech blank"
"9281","IfcTrackElement","Stahlprofil blank"
"9282","IfcTrackElement","Stahlblech blank"
"9282","IfcTrackElement","Stahlprofil blank"
"9283","IfcTrackElement","Stahlblech blank"
"9283","IfcTrackElement","Stahlprofil blank"
"9284","IfcTrackElement","Stahlblech blank"
"9284","IfcTrackElement","Stahlprofil blank"
"9285","IfcTrackElement","Tiefbaubeton"
"9285","IfcTrackElement","Betonfertigteil normalfest"
"9285","IfcTrackElement","Betonfertigteil hochfest"
"9286","IfcTrackElement","Betonfertigteil normalfest"
"9286","IfcTrackElement","Betonfertigteil hochfest"
"9287","IfcTrackElement","Tiefbaubeton"
"9288","IfcTrackElement","Tiefbaubeton"
"9289","IfcTrackElement","Betonfertigteil normalfest"
"9289","IfcTrackElement","Betonfertigteil hochfest"
"9290","IfcTrackElement","Tiefbaubeton"
"9290","IfcTrackElement","Betonfertigteil normalfest"
"9291","IfcTrackElement","Betonfertigteil normalfest"
"9292","IfcTrackElement","Tiefbaubeton"
"9293","IfcTrackElement","Tiefbaubeton"
"9293","IfcTrackElement","Betonfertigteil normalfest"
"9294","IfcTrackElement","Tiefbaubeton"
"9295","IfcTrackElement","Betonfertigteil normalfest"
"9296","IfcTrackElement","Tiefbaubeton"
"9296","IfcTrackElement","Betonfertigteil normalfest"
"9297","IfcTrackElement","Betonfertigteil normalfest"
"9298","IfcTrackElement","Tiefbaubeton"
"9299","IfcTrackElement","Tiefbaubeton"
"9299","IfcTrackElement","Betonfertigteil hochfest"
"9300","IfcTrackElement","Tiefbaubeton"
"9301","IfcTrackElement","Betonfertigteil hochfest"
"9302","IfcTrackElement","Tiefbaubeton"
"9302","IfcTrackElement","Betonfertigteil hochfest"
"9303","IfcTrackElement","Betonfertigteil hochfest"
"9304","IfcTrackElement","Tiefbaubeton"
"9305","IfcTrackElement","Tiefbaubeton"
"9306","IfcTrackElement","Betonfertigteil normalfest"
"9307","IfcTrackElement","Tiefbaubeton"
"9308","IfcTrackElement","Betonfertigteil hochfest"
"9309","IfcTrackElement","Tiefbaubeton"
"9310","IfcTrackElement","Tiefbaubeton"
"9311","IfcTrackElement","Tiefbaubeton"
"9312","IfcTrackElement","Tiefbaubeton"
"9313","IfcTrackElement","Tiefbaubeton"
"9314","IfcTrackElement","Betonfertigteil normalfest"
"9315","IfcTrackElement","Betonfertigteil normalfest"
"9316","IfcTrackElement","Tiefbaubeton"
"9317","IfcTrackElement","Betonfertigteil hochfest"
"9318","IfcTrackElement","Stahlblech blank"
"9318","IfcTrackElement","Stahlprofil blank"
"9319","IfcTrackElement","Stahlblech blank"
"9319","IfcTrackElement","Stahlprofil blank"
"9320","IfcTrackElement","Stahlblech blank"
"9320","IfcTrackElement","Stahlprofil blank"
"9321","IfcTrackElement","Stahlblech blank"
"9321","IfcTrackElement","Stahlprofil blank"
"9322","IfcTrackElement","Stahlblech blank"
"9322","IfcTrackElement","Stahlprofil blank"
"9323","IfcTrackElement","Stahlblech blank"
"9323","IfcTrackElement","Stahlprofil blank"
"9324","IfcTrackElement","Stahlblech blank"
"9324","IfcTrackElement","Stahlprofil blank"
"9325","IfcTrackElement","Stahlblech blank"
"9325","IfcTrackElement","Stahlprofil blank"
"9326","IfcTrackElement","Tiefbaubeton"
"9326","IfcTrackElement","Betonfertigteil normalfest"
"9326","IfcTrackElement","Betonfertigteil hochfest"
"9327","IfcTrackElement","Betonfertigteil normalfest"
"9327","IfcTrackElement","Betonfertigteil hochfest"
"9328","IfcTrackElement","Tiefbaubeton"
"9329","IfcTrackElement","Tiefbaubeton"
"9330","IfcTrackElement","Betonfertigteil normalfest"
"9330","IfcTrackElement","Betonfertigteil hochfest"
"9331","IfcTrackElement","Tiefbaubeton"
"9331","IfcTrackElement","Betonfertigteil normalfest"
"9332","IfcTrackElement","Tiefbaubeton"
"9333","IfcTrackElement","Betonfertigteil normalfest"
"9334","IfcTrackElement","Tiefbaubeton"
"9334","IfcTrackElement","Betonfertigteil normalfest"
"9335","IfcTrackElement","Tiefbaubeton"
"9336","IfcTrackElement","Betonfertigteil normalfest"
"9337","IfcTrackElement","Tiefbaubeton"
"9337","IfcTrackElement","Betonfertigteil normalfest"
"9338","IfcTrackElement","Betonfertigteil normalfest"
"9339","IfcTrackElement","Tiefbaubeton"
"9340","IfcTrackElement","Tiefbaubeton"
"9340","IfcTrackElement","Betonfertigteil hochfest"
"9341","IfcTrackElement","Tiefbaubeton"
"9342","IfcTrackElement","Betonfertigteil hochfest"
"9343","IfcTrackElement","Tiefbaubeton"
"9343","IfcTrackElement","Betonfertigteil hochfest"
"9344","IfcTrackElement","Betonfertigteil hochfest"
"9345","IfcTrackElement","Tiefbaubeton"
"9346","IfcTrackElement","Tiefbaubeton"
"9347","IfcTrackElement","Tiefbaubeton"
"9348","IfcTrackElement","Tiefbaubeton"
"9349","IfcTrackElement","Betonfertigteil hochfest"
"9350","IfcTrackElement","Tiefbaubeton"
"9351","IfcTrackElement","Betonfertigteil normalfest"
"9352","IfcTrackElement","Betonfertigteil hochfest"
"9353","IfcTrackElement","Tiefbaubeton"
"9354","IfcTrackElement","Tiefbaubeton"
"9355","IfcTrackElement","Betonfertigteil normalfest"
"9356","IfcTrackElement","Tiefbaubeton"
"9357","IfcTrackElement","Betonfertigteil normalfest"
"9358","IfcTrackElement","Tiefbaubeton"
"9359","IfcTrackElement","Tiefbaubeton"
"9360","IfcTrackElement","Stahlblech blank"
"9360","IfcTrackElement","Stahlprofil blank"
"9361","IfcTrackElement","Stahlblech blank"
"9361","IfcTrackElement","Stahlprofil blank"
"9362","IfcTrackElement","Stahlblech blank"
"9362","IfcTrackElement","Stahlprofil blank"
"9363","IfcTrackElement","Stahlblech blank"
"9363","IfcTrackElement","Stahlprofil blank"
"9364","IfcTrackElement","Stahlblech blank"
"9364","IfcTrackElement","Stahlprofil blank"
"9365","IfcTrackElement","Stahlblech blank"
"9365","IfcTrackElement","Stahlprofil blank"
"9366","IfcTrackElement","Stahlblech blank"
"9366","IfcTrackElement","Stahlprofil blank"
"9367","IfcTrackElement","Stahlblech blank"
"9367","IfcTrackElement","Stahlprofil blank"
"9368","IfcTrackElement","Stahlblech blank"
"9368","IfcTrackElement","Stahlprofil blank"
"9369","IfcTrackElement","Stahlblech blank"
"9369","IfcTrackElement","Stahlprofil blank"
"9370","IfcTrackElement","Stahlblech blank"
"9370","IfcTrackElement","Stahlprofil blank"
"9371","IfcWall","Stahlblech blank"
"9371","IfcWall","Stahlprofil blank"
"9372","IfcWall","Stahlblech blank"
"9372","IfcWall","Stahlprofil blank"
"9373","IfcWall","Stahlblech blank"
"9373","IfcWall","Stahlprofil blank"
"9374","IfcWall","Tiefbaubeton"
"9374","IfcWall","Betonfertigteil normalfest"
"9374","IfcWall","Betonfertigteil hochfest"
"9375","IfcWall","Betonfertigteil normalfest"
"9375","IfcWall","Betonfertigteil hochfest"
"9376","IfcWall","Tiefbaubeton"
"9377","IfcWall","Tiefbaubeton"
"9378","IfcWall","Betonfertigteil normalfest"
"9378","IfcWall","Betonfertigteil hochfest"
"9379","IfcWall","Magerbeton"
"9380","IfcWall","Magerbeton"
"9381","IfcWall","Magerbeton"
"9382","IfcWall","Magerbeton"
"9383","IfcWall","Tiefbaubeton"
"9383","IfcWall","Betonfertigteil normalfest"
"9384","IfcWall","Betonfertigteil normalfest"
"9385","IfcWall","Tiefbaubeton"
"9386","IfcWall","Tiefbaubeton"
"9386","IfcWall","Betonfertigteil normalfest"
"9387","IfcWall","Tiefbaubeton"
"9388","IfcWall","Betonfertigteil normalfest"
"9389","IfcWall","Tiefbaubeton"
"9389","IfcWall","Betonfertigteil normalfest"
"9390","IfcWall","Betonfertigteil normalfest"
"9391","IfcWall","Tiefbaubeton"
"9392","IfcWall","Tiefbaubeton"
"9392","IfcWall","Betonfertigteil hochfest"
"9393","IfcWall","Tiefbaubeton"
"9394","IfcWall","Betonfertigteil hochfest"
"9395","IfcWall","Tiefbaubeton"
"9395","IfcWall","Betonfertigteil hochfest"
"9396","IfcWall","Tiefbaubeton"
"9397","IfcWall","Betonfertigteil hochfest"
"9398","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9399","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9400","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9401","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9402","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9403","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9404","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9405","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9406","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9407","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9408","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9409","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9410","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9411","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9412","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9413","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9414","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9415","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9416","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9417","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9418","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9419","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9420","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9421","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9422","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9423","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9424","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9425","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9426","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9427","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9428","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9429","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9430","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9431","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9432","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9433","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9434","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9435","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9436","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9437","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9438","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9439","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9440","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9441","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9442","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9443","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9444","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9445","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9446","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9447","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9448","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9449","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9450","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9451","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9452","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9453","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9454","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9455","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9456","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9457","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9458","IfcWall","Tiefbaubeton"
"9459","IfcWall","Tiefbaubeton"
"9460","IfcWall","Tiefbaubeton"
"9461","IfcWall","Tiefbaubeton"
"9462","IfcWall","Betonfertigteil hochfest"
"9463","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9464","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9465","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9466","IfcWall","Baugrubensicherung Nagelwand"
"9467","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9468","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9469","IfcWall","Baugrubensicherung Rühlwand verankert"
"9470","IfcWall","Baugrubensicherung Schlitzwand 400"
"9471","IfcWall","Baugrubensicherung Schlitzwand 800"
"9472","IfcWall","Tiefbaubeton"
"9473","IfcWall","Betonfertigteil normalfest"
"9474","IfcWall","Tiefbaubeton"
"9475","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9476","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9477","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9478","IfcWall","Baugrubensicherung Nagelwand"
"9479","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9480","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9481","IfcWall","Baugrubensicherung Rühlwand verankert"
"9482","IfcWall","Baugrubensicherung Schlitzwand 400"
"9483","IfcWall","Baugrubensicherung Schlitzwand 800"
"9484","IfcWall","Tiefbaubeton"
"9485","IfcWall","Tiefbaubeton"
"9486","IfcWall","Betonfertigteil normalfest"
"9487","IfcWall","Betonfertigteil hochfest"
"9488","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9489","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9490","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9491","IfcWall","Baugrubensicherung Nagelwand"
"9492","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9493","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9494","IfcWall","Baugrubensicherung Rühlwand verankert"
"9495","IfcWall","Baugrubensicherung Schlitzwand 400"
"9496","IfcWall","Baugrubensicherung Schlitzwand 800"
"9497","IfcWall","Tiefbaubeton"
"9498","IfcWall","Betonfertigteil normalfest"
"9499","IfcWall","Baugrubensicherung Bohrpfahlwand gespriesst"
"9500","IfcWall","Baugrubensicherung Bohrpfahlwand unverankert"
"9501","IfcWall","Baugrubensicherung Bohrpfahlwand verankert"
"9502","IfcWall","Baugrubensicherung Nagelwand"
"9503","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9504","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9505","IfcWall","Baugrubensicherung Rühlwand verankert"
"9506","IfcWall","Baugrubensicherung Schlitzwand 400"
"9507","IfcWall","Baugrubensicherung Schlitzwand 800"
"9508","IfcWall","Baugrubensicherung Nagelwand"
"9509","IfcWall","Baugrubensicherung Nagelwand"
"9510","IfcWall","Baugrubensicherung Nagelwand"
"9511","IfcWall","Baugrubensicherung Nagelwand"
"9512","IfcWall","Baugrubensicherung Nagelwand"
"9513","IfcWall","Baugrubensicherung Nagelwand"
"9514","IfcWall","Baugrubensicherung Nagelwand"
"9515","IfcWall","Baugrubensicherung Nagelwand"
"9516","IfcWall","Baugrubensicherung Nagelwand"
"9517","IfcWall","Baugrubensicherung Nagelwand"
"9518","IfcWall","Baugrubensicherung Nagelwand"
"9519","IfcWall","Baugrubensicherung Nagelwand"
"9520","IfcWall","Baugrubensicherung Nagelwand"
"9521","IfcWall","Baugrubensicherung Nagelwand"
"9522","IfcWall","Baugrubensicherung Nagelwand"
"9523","IfcWall","Baugrubensicherung Nagelwand"
"9524","IfcWall","Baugrubensicherung Nagelwand"
"9525","IfcWall","Baugrubensicherung Nagelwand"
"9526","IfcWall","Baugrubensicherung Nagelwand"
"9527","IfcWall","Baugrubensicherung Nagelwand"
"9528","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9529","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9530","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9531","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9532","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9533","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9534","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9535","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9536","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9537","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9538","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9539","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9540","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9541","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9542","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9543","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9544","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9545","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9546","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9547","IfcWall","Baugrubensicherung Rühlwand auskragend"
"9548","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9549","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9550","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9551","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9552","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9553","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9554","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9555","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9556","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9557","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9558","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9559","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9560","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9561","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9562","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9563","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9564","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9565","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9566","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9567","IfcWall","Baugrubensicherung Rühlwand gespriesst"
"9568","IfcWall","Baugrubensicherung Rühlwand verankert"
"9569","IfcWall","Baugrubensicherung Rühlwand verankert"
"9570","IfcWall","Baugrubensicherung Rühlwand verankert"
"9571","IfcWall","Baugrubensicherung Rühlwand verankert"
"9572","IfcWall","Baugrubensicherung Rühlwand verankert"
"9573","IfcWall","Baugrubensicherung Rühlwand verankert"
"9574","IfcWall","Baugrubensicherung Rühlwand verankert"
"9575","IfcWall","Baugrubensicherung Rühlwand verankert"
"9576","IfcWall","Baugrubensicherung Rühlwand verankert"
"9577","IfcWall","Baugrubensicherung Rühlwand verankert"
"9578","IfcWall","Baugrubensicherung Rühlwand verankert"
"9579","IfcWall","Baugrubensicherung Rühlwand verankert"
"9580","IfcWall","Baugrubensicherung Rühlwand verankert"
"9581","IfcWall","Baugrubensicherung Rühlwand verankert"
"9582","IfcWall","Baugrubensicherung Rühlwand verankert"
"9583","IfcWall","Baugrubensicherung Rühlwand verankert"
"9584","IfcWall","Baugrubensicherung Rühlwand verankert"
"9585","IfcWall","Baugrubensicherung Rühlwand verankert"
"9586","IfcWall","Baugrubensicherung Rühlwand verankert"
"9587","IfcWall","Baugrubensicherung Rühlwand verankert"
"9588","IfcWall","Baugrubensicherung Schlitzwand 400"
"9589","IfcWall","Baugrubensicherung Schlitzwand 400"
"9590","IfcWall","Baugrubensicherung Schlitzwand 400"
"9591","IfcWall","Baugrubensicherung Schlitzwand 400"
"9592","IfcWall","Baugrubensicherung Schlitzwand 400"
"9593","IfcWall","Baugrubensicherung Schlitzwand 400"
"9594","IfcWall","Baugrubensicherung Schlitzwand 400"
"9595","IfcWall","Baugrubensicherung Schlitzwand 400"
"9596","IfcWall","Baugrubensicherung Schlitzwand 400"
"9597","IfcWall","Baugrubensicherung Schlitzwand 400"
"9598","IfcWall","Baugrubensicherung Schlitzwand 400"
"9599","IfcWall","Baugrubensicherung Schlitzwand 400"
"9600","IfcWall","Baugrubensicherung Schlitzwand 400"
"9601","IfcWall","Baugrubensicherung Schlitzwand 400"
"9602","IfcWall","Baugrubensicherung Schlitzwand 400"
