model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,243,IfcWall Beton C30/37,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,4,Tiefbaubeton,0.626606,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.390380,0.250000,0.250000,Tiefbaubeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Bohrpfahlbeton | Betonziegel | Faserzementplatte | Baukleber Einbettmörtel mineralisch,0.626606 | 0.569957 | 0.541524 | 0.536469 | 0.473863 | 0.428264 | 0.416700 | 0.411824 | 0.343860 | 0.316263
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,244,IfcWall Stahlbeton C30/37,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,Tiefbaubeton | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert,4,Tiefbaubeton,0.637415,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.390380,0.250000,0.250000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Faserzementplatte | Baugrubensicherung Schlitzwand 800,0.637415 | 0.609291 | 0.570101 | 0.567720 | 0.506241 | 0.428743 | 0.414619 | 0.384556 | 0.346365 | 0.327385
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,245,IfcWall Spritzbeton C12/15,Tiefbaubeton | Baugrubensicherung Nagelwand,Tiefbaubeton | Baugrubensicherung Nagelwand,2,Tiefbaubeton,0.614626,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.613147,0.500000,0.500000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Baukleber Einbettmörtel mineralisch | Faserzementplatte,0.614626 | 0.596697 | 0.587167 | 0.574605 | 0.481822 | 0.453107 | 0.452626 | 0.402102 | 0.369050 | 0.365829
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,246,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.637415,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Faserzementplatte | Baugrubensicherung Schlitzwand 800,0.637415 | 0.609291 | 0.570101 | 0.567720 | 0.506241 | 0.428743 | 0.414619 | 0.384556 | 0.346365 | 0.327385
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,247,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.626606,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Bohrpfahlbeton | Betonziegel | Faserzementplatte | Baukleber Einbettmörtel mineralisch,0.626606 | 0.569957 | 0.541524 | 0.536469 | 0.473863 | 0.428264 | 0.416700 | 0.411824 | 0.343860 | 0.316263
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,248,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.626606,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Bohrpfahlbeton | Betonziegel | Faserzementplatte | Baukleber Einbettmörtel mineralisch,0.626606 | 0.569957 | 0.541524 | 0.536469 | 0.473863 | 0.428264 | 0.416700 | 0.411824 | 0.343860 | 0.316263
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,249,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.637415,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Faserzementplatte | Baugrubensicherung Schlitzwand 800,0.637415 | 0.609291 | 0.570101 | 0.567720 | 0.506241 | 0.428743 | 0.414619 | 0.384556 | 0.346365 | 0.327385
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,250,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.626606,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Bohrpfahlbeton | Betonziegel | Faserzementplatte | Baukleber Einbettmörtel mineralisch,0.626606 | 0.569957 | 0.541524 | 0.536469 | 0.473863 | 0.428264 | 0.416700 | 0.411824 | 0.343860 | 0.316263
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,251,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.637415,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Faserzementplatte | Baugrubensicherung Schlitzwand 800,0.637415 | 0.609291 | 0.570101 | 0.567720 | 0.506241 | 0.428743 | 0.414619 | 0.384556 | 0.346365 | 0.327385
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,252,IfcWall Beton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.626606,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Bohrpfahlbeton | Betonziegel | Faserzementplatte | Baukleber Einbettmörtel mineralisch,0.626606 | 0.569957 | 0.541524 | 0.536469 | 0.473863 | 0.428264 | 0.416700 | 0.411824 | 0.343860 | 0.316263
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,253,IfcWall Stahlbeton C30/37,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest,3,Tiefbaubeton,0.637415,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Faserzementplatte | Baugrubensicherung Schlitzwand 800,0.637415 | 0.609291 | 0.570101 | 0.567720 | 0.506241 | 0.428743 | 0.414619 | 0.384556 | 0.346365 | 0.327385
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,254,IfcReinforcingBar Stahl,Armierungsstahl,Armierungsstahl,1,Stahlblech blank,0.641315,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Chromstahlblech blank,0.641315 | 0.636617 | 0.615658 | 0.610538 | 0.388327 | 0.386675 | 0.384900 | 0.383532 | 0.383005 | 0.375811
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,255,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,256,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,257,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,258,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,259,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,260,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,261,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,262,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,263,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,264,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,265,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,266,IfcReinforcingBar Stahl B500B,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.608472,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Spundwand gespriesst | Chromstahlblech blank | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.608472 | 0.524652 | 0.524452 | 0.498416 | 0.352369 | 0.338619 | 0.335097 | 0.333578 | 0.329481 | 0.327438
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,267,IfcFooting Beton NPK G C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.600684,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch | Tiefgründung Mikrobohrpfahl | Betonziegel,0.600684 | 0.574976 | 0.532702 | 0.485716 | 0.466234 | 0.429610 | 0.367820 | 0.349728 | 0.322629 | 0.294204
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,268,IfcSlab Beton NPK D C20/25,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.598790,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch | Baukleber Einbettmörtel organisch | Betonziegel,0.598790 | 0.547640 | 0.546126 | 0.526569 | 0.520568 | 0.466442 | 0.427662 | 0.334089 | 0.319506 | 0.319149
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,269,IfcWall Beton NPK G C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.545109,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Faserzementplatte | Baukleber Einbettmörtel mineralisch,0.545109 | 0.542282 | 0.501356 | 0.494583 | 0.422021 | 0.419921 | 0.407168 | 0.352383 | 0.323780 | 0.306744
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,270,IfcWall Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.626606,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Bohrpfahlbeton | Betonziegel | Faserzementplatte | Baukleber Einbettmörtel mineralisch,0.626606 | 0.569957 | 0.541524 | 0.536469 | 0.473863 | 0.428264 | 0.416700 | 0.411824 | 0.343860 | 0.316263
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,271,IfcPile Beton C20/25,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700,2,Bohrpfahlbeton,0.669822,16,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Bohrpfahlbeton | Tiefbaubeton | Tiefgründung Mikrobohrpfahl | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Baukleber Einbettmörtel mineralisch,0.669822 | 0.609796 | 0.531863 | 0.510966 | 0.499606 | 0.494024 | 0.479137 | 0.420299 | 0.390918 | 0.315516
