model,query,expected_material_input,expected_material_resolved,predicted_top1,predicted_top1_score,expected_rank,expected_score,top1_correct,top5_correct,topk_materials,topk_scores
google/embeddinggemma-300m,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.480430,28,0.376121,False,False,Baugrubensicherung Schlitzwand 800 | Bohrpfahlbeton | Baugrubensicherung Schlitzwand 400 | Gusseisen | Tiefbaubeton,0.480430 | 0.463321 | 0.439834 | 0.432892 | 0.426313
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,IfcWall RETAININGWALL Rühlwand Fertigteil,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,0.591248,1,0.591248,True,True,Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand verankert | Holzwolle-Leichtbauplatte zementgebunden | Baugrubensicherung Rühlwand gespriesst,0.591248 | 0.579451 | 0.568633 | 0.551647 | 0.550213
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Stahlblech verzinkt,0.411472,19,0.289450,False,False,Stahlblech verzinkt | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Stahlprofil blank,0.411472 | 0.399036 | 0.373128 | 0.372580 | 0.340240
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Stahlblech verzinkt,0.411472,19,0.289450,False,False,Stahlblech verzinkt | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Stahlprofil blank,0.411472 | 0.399036 | 0.373128 | 0.372580 | 0.340240
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Stahlblech verzinkt,0.411472,19,0.289450,False,False,Stahlblech verzinkt | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Stahlprofil blank,0.411472 | 0.399036 | 0.373128 | 0.372580 | 0.340240
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.388149,72,0.091966,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.388149 | 0.311906 | 0.310884 | 0.309400 | 0.289873
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.388149,72,0.091966,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.388149 | 0.311906 | 0.310884 | 0.309400 | 0.289873
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.388149,72,0.091966,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.388149 | 0.311906 | 0.310884 | 0.309400 | 0.289873
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.388149,72,0.091966,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.388149 | 0.311906 | 0.310884 | 0.309400 | 0.289873
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcBeam GIRDER_SEGMENT Randbord Beton NPK G Test-Kommentar Ortbeton,Tiefbaubeton,Tiefbaubeton,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.276365,67,0.052965,False,False,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Baugrubensicherung Bohrpfahlwand gespriesst | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Baugrubensicherung Rühlwand gespriesst,0.276365 | 0.276332 | 0.269496 | 0.269096 | 0.268250
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar SHEAR Bügel B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.389947,26,0.273482,False,False,Acrylnitril-Butadien-Styrol ABS | Stahlblech verzinkt | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Bohrpfahlwand gespriesst,0.389947 | 0.389262 | 0.376764 | 0.372358 | 0.333578
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar MAIN 1. Lage B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 1200,0.376496,73,0.077564,False,False,Tiefgründung Ortbetonbohrpfahl 1200 | Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 800,0.376496 | 0.369199 | 0.354570 | 0.319703 | 0.315533
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar unterer Stab B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.440184,60,0.137640,False,False,Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,0.440184 | 0.354766 | 0.348559 | 0.338042 | 0.320656
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcBeam EDGEBEAM Randbord Beton NPK G Randträger bewehrt Ortbeton,Tiefbaubeton,Tiefbaubeton,Baugrubensicherung Bohrpfahlwand unverankert,0.382152,64,0.065013,False,False,Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Bohrpfahlwand verankert,0.382152 | 0.373392 | 0.372967 | 0.369467 | 0.364656
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton NPK F Pfahlreihe Süd 900 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.554033,1,0.554033,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Bohrpfahlwand gespriesst,0.554033 | 0.403617 | 0.391377 | 0.345648 | 0.341705
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Baugrubensicherung Schlitzwand 800,0.568740,3,0.484382,False,True,Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Schlitzwand 400,0.568740 | 0.498654 | 0.484382 | 0.438566 | 0.406393
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Stahlblech verzinkt,0.411472,19,0.289450,False,False,Stahlblech verzinkt | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Stahlprofil blank,0.411472 | 0.399036 | 0.373128 | 0.372580 | 0.340240
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.388149,72,0.091966,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 1200,0.388149 | 0.311906 | 0.310884 | 0.309400 | 0.289873
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcPile BORED Bohrpfahl Beton D600 600 Ortbeton,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,0.552006,1,0.552006,True,True,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Bohrpfahlwand gespriesst,0.552006 | 0.507365 | 0.493559 | 0.487112 | 0.451245
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcFooting STRIP_FOOTING Fundament Magerbeton 100*1200 Ortbeton,Magerbeton,Magerbeton,Tiefgründung Ortbetonbohrpfahl 1200,0.540104,8,0.273766,False,False,Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.540104 | 0.439970 | 0.406205 | 0.361593 | 0.342457
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcBeam PIERCAP Pfahlkopf Beton NPK G Pfahlkopf-Fundament Ortbeton,Tiefbaubeton,Tiefbaubeton,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.411020,55,0.181961,False,False,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Dichtungsbahn Polyolefin FPO,0.411020 | 0.403377 | 0.394205 | 0.393148 | 0.377855
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcFooting STRIP_FOOTING Fundament Beton NPK G Ausführung Pilgerschritt Ortbeton,Tiefbaubeton,Tiefbaubeton,Baugrubensicherung Bohrpfahlwand gespriesst,0.382889,54,0.097745,False,False,Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Spundwand verankert | Baugrubensicherung Bohrpfahlwand unverankert,0.382889 | 0.382689 | 0.382039 | 0.372061 | 0.372023
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcCovering Abdichtung Flüssigkunststoff,2K-Fliessbelag Epoxidharz,2K-Fliessbelag Epoxidharz,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.448286,55,0.234924,False,False,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Baukleber Einbettmörtel organisch | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.448286 | 0.425952 | 0.415998 | 0.398949 | 0.393539
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcSlab FLOOR Fahrbahnplatte Beton NPK D Brückenplatte Ortbeton,Tiefbaubeton,Tiefbaubeton,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.439747,66,0.116469,False,False,OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Bohrpfahlwand verankert | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.439747 | 0.410053 | 0.408477 | 0.405183 | 0.361572
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.343371,71,0.057207,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.343371 | 0.328370 | 0.309808 | 0.283974 | 0.283721
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.343371,71,0.057207,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.343371 | 0.328370 | 0.309808 | 0.283974 | 0.283721
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.343371,71,0.057207,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.343371 | 0.328370 | 0.309808 | 0.283974 | 0.283721
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.343371,71,0.057207,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.343371 | 0.328370 | 0.309808 | 0.283974 | 0.283721
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar MAIN 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.340450,74,0.030171,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700 | Baugrubensicherung Schlitzwand 400,0.340450 | 0.315826 | 0.304856 | 0.281938 | 0.278877
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.343371,71,0.057207,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.343371 | 0.328370 | 0.309808 | 0.283974 | 0.283721
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.343371,71,0.057207,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.343371 | 0.328370 | 0.309808 | 0.283974 | 0.283721
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.343371,71,0.057207,False,False,Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400,0.343371 | 0.328370 | 0.309808 | 0.283974 | 0.283721
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcWall RETAININGWALL Rühlwand Fertigteil,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand verankert,0.614235,3,0.589585,False,True,Baugrubensicherung Rühlwand verankert | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand verankert | Baugrubensicherung Spundwand auskragend,0.614235 | 0.601186 | 0.589585 | 0.538134 | 0.524471
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcWall RETAININGWALL Widerlagerwand Nord Beton NPK G über Pfahlkopfriegel Ortbeton,Tiefbaubeton,Tiefbaubeton,Baugrubensicherung Bohrpfahlwand verankert,0.416975,56,0.061867,False,False,Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Rühlwand auskragend,0.416975 | 0.411344 | 0.410300 | 0.379758 | 0.378793
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcWall RETAININGWALL Widerlagerwand Süd Beton NPK G Süd Ortbeton,Tiefbaubeton,Tiefbaubeton,Baugrubensicherung Bohrpfahlwand verankert,0.422146,44,0.123067,False,False,Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Spundwand verankert | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Rühlwand auskragend,0.422146 | 0.417840 | 0.413450 | 0.410564 | 0.409172
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcWall RETAININGWALL Bohrpfahlwand Ortbeton,Baugrubensicherung Bohrpfahlwand gespriesst,Baugrubensicherung Bohrpfahlwand gespriesst,Baugrubensicherung Bohrpfahlwand verankert,0.652097,2,0.651994,False,True,Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand verankert,0.652097 | 0.651994 | 0.632855 | 0.528656 | 0.526276
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Wendel unten B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.331214,71,0.070096,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 700,0.331214 | 0.327003 | 0.324309 | 0.319487 | 0.312420
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Wendel mitte B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Bohrpfahlwand unverankert,0.325773,70,0.063497,False,False,Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Schlitzwand 800 | Acrylnitril-Butadien-Styrol ABS | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400,0.325773 | 0.303014 | 0.299832 | 0.299694 | 0.299533
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Wendel oben B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonbohrpfahl 900,0.332737,69,0.061445,False,False,Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Schlitzwand 400,0.332737 | 0.314771 | 0.314440 | 0.307384 | 0.306497
sentence-transformers/distiluse-base-multilingual-cased-v2,IfcReinforcingBar Längsarmierung B500B,Armierungsstahl,Armierungsstahl,Acrylnitril-Butadien-Styrol ABS,0.392628,62,0.121932,False,False,Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,0.392628 | 0.350403 | 0.347483 | 0.340468 | 0.317656
